"subplot_id","replicate","plot","subplot","date","timestamp","nested_subplot","run","soil_co2_efflux","soil_temp","vwc","disturbance_severity","treatment","Y","logY","d","soilTempScaled","vwcScaled"
"A03E","A",3,"E",2019-05-15,2019-05-15 12:53:00,"c",1,1.87,10,14,65,"B",1.871,0.626473047291953,0.764705882352941,-0.920591713992316,0.840318599705462
"A03E","A",3,"E",2019-05-15,2019-05-15 12:55:00,"c",2,1.85,10,14,65,"B",1.851,0.61572603359136,0.764705882352941,-0.920591713992316,0.840318599705462
"A03E","A",3,"E",2019-05-15,2019-05-15 12:57:00,"n",1,2.76,11.4,12,65,"B",2.761,1.01559293294802,0.764705882352941,-0.66176953196591,0.387105237100742
"A03E","A",3,"E",2019-05-15,2019-05-15 12:58:00,"n",2,2.88,11.4,12,65,"B",2.881,1.05813745610239,0.764705882352941,-0.66176953196591,0.387105237100742
"A03E","A",3,"E",2019-05-15,2019-05-15 13:01:00,"e",1,2.89,10.4,13,65,"B",2.891,1.06160246303421,0.764705882352941,-0.846642519127628,0.613711918403102
"A03E","A",3,"E",2019-05-15,2019-05-15 13:02:00,"e",2,3.07,10.4,13,65,"B",3.071,1.12200324145869,0.764705882352941,-0.846642519127628,0.613711918403102
"A03E","A",3,"E",2019-05-15,2019-05-15 13:04:00,"s",1,2.16,12.4,14,65,"B",2.161,0.770571077524749,0.764705882352941,-0.476896544804192,0.840318599705462
"A03E","A",3,"E",2019-05-15,2019-05-15 13:05:00,"s",2,2.43,12.4,14,65,"B",2.431,0.888302695333986,0.764705882352941,-0.476896544804192,0.840318599705462
"A03E","A",3,"E",2019-05-15,2019-05-15 13:07:00,"w",1,1.93,11.2,14,65,"B",1.931,0.658038003446377,0.764705882352941,-0.698744129398254,0.840318599705462
"A03E","A",3,"E",2019-05-15,2019-05-15 13:09:00,"w",2,2.15,11.1,14,65,"B",2.151,0.765932850285593,0.764705882352941,-0.717231428114426,0.840318599705462
"A03W","A",3,"W",2019-05-15,2019-05-15 13:13:00,"n",1,3.14,9.7,12,65,"T",3.141,1.14454122055651,0.764705882352941,-0.976053610140831,0.387105237100742
"A03W","A",3,"W",2019-05-15,2019-05-15 13:14:00,"n",2,3.15,9.7,12,65,"T",3.151,1.14771986277514,0.764705882352941,-0.976053610140831,0.387105237100742
"A03W","A",3,"W",2019-05-15,2019-05-15 13:17:00,"e",1,2.76,11.4,13,65,"T",2.761,1.01559293294802,0.764705882352941,-0.66176953196591,0.613711918403102
"A03W","A",3,"W",2019-05-15,2019-05-15 13:18:00,"e",2,2.74,11.4,13,65,"T",2.741,1.00832281732065,0.764705882352941,-0.66176953196591,0.613711918403102
"A03W","A",3,"W",2019-05-15,2019-05-15 13:20:00,"s",1,2.02,10.1,13,65,"T",2.021,0.703592438421484,0.764705882352941,-0.902104415276144,0.613711918403102
"A03W","A",3,"W",2019-05-15,2019-05-15 13:21:00,"s",2,2.18,10.1,13,65,"T",2.181,0.779783487219492,0.764705882352941,-0.902104415276144,0.613711918403102
"A03W","A",3,"W",2019-05-15,2019-05-15 13:24:00,"w",1,2.31,20.1,10,65,"T",2.311,0.837680331292244,0.764705882352941,0.946625456341038,-0.0661081255039778
"A03W","A",3,"W",2019-05-15,2019-05-15 13:25:00,"w",2,2.37,20.1,10,65,"T",2.371,0.863311807083268,0.764705882352941,0.946625456341038,-0.0661081255039778
"A01E","A",1,"E",2019-05-15,2019-05-15 13:31:00,"c",1,2.91,12.6,13,85,"B",2.911,1.06849666476349,1,-0.439921947371848,0.613711918403102
"A01E","A",1,"E",2019-05-15,2019-05-15 13:32:00,"c",2,2.88,12.6,13,85,"B",2.881,1.05813745610239,1,-0.439921947371848,0.613711918403102
"A01E","A",1,"E",2019-05-15,2019-05-15 13:35:00,"n",1,1.74,12.3,13,85,"B",1.741,0.554459660786052,1,-0.495383843520364,0.613711918403102
"A01E","A",1,"E",2019-05-15,2019-05-15 13:37:00,"n",2,1.82,12.3,13,85,"B",1.821,0.599385800745471,1,-0.495383843520364,0.613711918403102
"A01E","A",1,"E",2019-05-15,2019-05-15 13:40:00,"w",1,2.35,10.1,14,85,"B",2.351,0.854840769557932,1,-0.902104415276144,0.840318599705462
"A01E","A",1,"E",2019-05-15,2019-05-15 13:41:00,"w",2,2.57,10.1,14,85,"B",2.571,0.944294928283752,1,-0.902104415276144,0.840318599705462
"A01E","A",1,"E",2019-05-15,2019-05-15 13:44:00,"s",1,1.68,12.2,14,85,"B",1.681,0.519388854426478,1,-0.513871142236536,0.840318599705462
"A01E","A",1,"E",2019-05-15,2019-05-15 13:45:00,"s",2,1.76,12.2,14,85,"B",1.761,0.565881829514069,1,-0.513871142236536,0.840318599705462
"A01E","A",1,"E",2019-05-15,2019-05-15 13:48:00,"e",1,2.91,11.1,15,85,"B",2.911,1.06849666476349,1,-0.717231428114426,1.06692528100782
"A01E","A",1,"E",2019-05-15,2019-05-15 13:49:00,"e",2,2.9,11.1,15,85,"B",2.901,1.06505550513927,1,-0.717231428114426,1.06692528100782
"A01W","A",1,"W",2019-05-15,2019-05-15 13:53:00,"c",1,1.71,13,10,85,"T",1.711,0.537077994910056,1,-0.365972752507161,-0.0661081255039778
"A01W","A",1,"W",2019-05-15,2019-05-15 13:55:00,"c",2,1.7,13,10,85,"T",1.701,0.531216313413725,1,-0.365972752507161,-0.0661081255039778
"A01W","A",1,"W",2019-05-15,2019-05-15 13:57:00,"n",1,1.57,12.8,12,85,"T",1.571,0.451712359273484,1,-0.402947349939505,0.387105237100742
"A01W","A",1,"W",2019-05-15,2019-05-15 13:58:00,"n",2,1.59,12.8,12,85,"T",1.591,0.46436274935565,1,-0.402947349939505,0.387105237100742
"A01W","A",1,"W",2019-05-15,2019-05-15 14:03:00,"w",1,3.04,11.5,11,85,"T",3.041,1.11218640869523,1,-0.643282233249738,0.160498555798382
"A01W","A",1,"W",2019-05-15,2019-05-15 14:04:00,"w",2,2.93,11.5,11,85,"T",2.931,1.07534366172876,1,-0.643282233249738,0.160498555798382
"A01W","A",1,"W",2019-05-15,2019-05-15 14:06:00,"s",1,1.88,12.1,12,85,"T",1.881,0.631803550318893,1,-0.532358440952708,0.387105237100742
"A01W","A",1,"W",2019-05-15,2019-05-15 14:07:00,"s",2,1.98,12.1,12,85,"T",1.981,0.683601767716414,1,-0.532358440952708,0.387105237100742
"A01W","A",1,"W",2019-05-15,2019-05-15 14:10:00,"e",1,2.36,13.4,12,85,"T",2.361,0.859085258103376,1,-0.292023557642474,0.387105237100742
"A01W","A",1,"W",2019-05-15,2019-05-15 14:11:00,"e",2,2.55,13.4,12,85,"T",2.551,0.936485439159674,1,-0.292023557642474,0.387105237100742
"A02W","A",2,"W",2019-05-15,2019-05-15 14:17:00,"c",1,2.15,10.2,13,45,"B",2.151,0.765932850285593,0.529411764705882,-0.883617116559972,0.613711918403102
"A02W","A",2,"W",2019-05-15,2019-05-15 14:18:00,"c",2,2.36,10.2,13,45,"B",2.361,0.859085258103376,0.529411764705882,-0.883617116559972,0.613711918403102
"A02W","A",2,"W",2019-05-15,2019-05-15 14:22:00,"n",1,2.17,13.1,12,45,"B",2.171,0.775187890896155,0.529411764705882,-0.347485453790989,0.387105237100742
"A02W","A",2,"W",2019-05-15,2019-05-15 14:23:00,"n",2,2.42,13.1,12,45,"B",2.421,0.884180677955921,0.529411764705882,-0.347485453790989,0.387105237100742
"A02W","A",2,"W",2019-05-15,2019-05-15 14:26:00,"e",1,1.52,12,15,45,"B",1.521,0.419368013277156,0.529411764705882,-0.550845739668879,1.06692528100782
"A02W","A",2,"W",2019-05-15,2019-05-15 14:27:00,"e",2,1.58,12,15,45,"B",1.581,0.458057558227335,0.529411764705882,-0.550845739668879,1.06692528100782
"A02W","A",2,"W",2019-05-15,2019-05-15 14:30:00,"s",1,1.72,13.2,16,45,"B",1.721,0.542905517229402,0.529411764705882,-0.328998155074818,1.29353196231018
"A02W","A",2,"W",2019-05-15,2019-05-15 14:31:00,"s",2,1.73,13.2,16,45,"B",1.731,0.548699276194072,0.529411764705882,-0.328998155074818,1.29353196231018
"A02W","A",2,"W",2019-05-15,2019-05-15 14:33:00,"w",1,2.09,8.1,15,45,"B",2.091,0.737642420446496,0.529411764705882,-1.27185038959958,1.06692528100782
"A02W","A",2,"W",2019-05-15,2019-05-15 14:35:00,"w",2,1.9,8.1,15,45,"B",1.901,0.642380063506292,0.529411764705882,-1.27185038959958,1.06692528100782
"A02E","A",2,"E",2019-05-15,2019-05-15 14:39:00,"c",1,1.35,14.1,12,45,"T",1.351,0.300845058978062,0.529411764705882,-0.162612466629271,0.387105237100742
"A02E","A",2,"E",2019-05-15,2019-05-15 14:41:00,"c",2,1.34,14.1,12,45,"T",1.341,0.293415604299541,0.529411764705882,-0.162612466629271,0.387105237100742
"A02E","A",2,"E",2019-05-15,2019-05-15 14:43:00,"n",1,3.33,10.6,16,45,"T",3.331,1.20327255921154,0.529411764705882,-0.809667921695285,1.29353196231018
"A02E","A",2,"E",2019-05-15,2019-05-15 14:44:00,"n",2,3.35,10.6,16,45,"T",3.351,1.20925880875517,0.529411764705882,-0.809667921695285,1.29353196231018
"A02E","A",2,"E",2019-05-15,2019-05-15 14:47:00,"w",1,2.53,12.6,12,45,"T",2.531,0.928614481562987,0.529411764705882,-0.439921947371848,0.387105237100742
"A02E","A",2,"E",2019-05-15,2019-05-15 14:48:00,"w",2,2.66,12.6,12,45,"T",2.661,0.978701991995552,0.529411764705882,-0.439921947371848,0.387105237100742
"A02E","A",2,"E",2019-05-15,2019-05-15 14:50:00,"s",1,1.79,13.2,9,45,"T",1.791,0.582774123078575,0.529411764705882,-0.328998155074818,-0.292714806806338
"A02E","A",2,"E",2019-05-15,2019-05-15 14:51:00,"s",2,2.44,13.2,9,45,"T",2.441,0.892407791410823,0.529411764705882,-0.328998155074818,-0.292714806806338
"A02E","A",2,"E",2019-05-15,2019-05-15 14:54:00,"e",1,1.54,14.3,13,45,"T",1.541,0.432431556337979,0.529411764705882,-0.125637869196927,0.613711918403102
"A02E","A",2,"E",2019-05-15,2019-05-15 14:56:00,"e",2,1.47,14.3,13,45,"T",1.471,0.3859424416193,0.529411764705882,-0.125637869196927,0.613711918403102
"A04W","A",4,"W",2019-05-15,2019-05-15 15:01:00,"c",1,3.37,10.8,14,0,"T",3.371,1.21520943625192,0,-0.772693324262941,0.840318599705462
"A04W","A",4,"W",2019-05-15,2019-05-15 15:02:00,"c",2,3.62,10.8,14,0,"T",3.621,1.2867502307835,0,-0.772693324262941,0.840318599705462
"A04W","A",4,"W",2019-05-15,2019-05-15 15:05:00,"n",1,3.2,10.7,17,0,"T",3.201,1.16346326098773,0,-0.791180622979113,1.52013864361254
"A04W","A",4,"W",2019-05-15,2019-05-15 15:06:00,"n",2,3.32,10.7,17,0,"T",3.321,1.20026594239461,0,-0.791180622979113,1.52013864361254
"A04W","A",4,"W",2019-05-15,2019-05-15 15:09:00,"w",1,1.83,11.1,19,0,"T",1.831,0.604862265692374,0,-0.717231428114426,1.97335200621726
"A04W","A",4,"W",2019-05-15,2019-05-15 15:10:00,"w",2,2.02,11.1,19,0,"T",2.021,0.703592438421484,0,-0.717231428114426,1.97335200621726
"A04W","A",4,"W",2019-05-15,2019-05-15 15:12:00,"s",1,2.31,10.4,14,0,"T",2.311,0.837680331292244,0,-0.846642519127628,0.840318599705462
"A04W","A",4,"W",2019-05-15,2019-05-15 15:13:00,"s",2,2.61,10.4,14,0,"T",2.611,0.959733289716992,0,-0.846642519127628,0.840318599705462
"A04W","A",4,"W",2019-05-15,2019-05-15 15:15:00,"e",1,2.7,11.1,17,0,"T",2.701,0.993622074810479,0,-0.717231428114426,1.52013864361254
"A04W","A",4,"W",2019-05-15,2019-05-15 15:16:00,"e",2,2.9,11.1,17,0,"T",2.901,1.06505550513927,0,-0.717231428114426,1.52013864361254
"A04E","A",4,"E",2019-05-15,2019-05-15 15:20:00,"n",1,1.48,12.1,9,0,"B",1.481,0.392717535285662,0,-0.532358440952708,-0.292714806806338
"A04E","A",4,"E",2019-05-15,2019-05-15 15:21:00,"n",2,1.6,12.1,9,0,"B",1.601,0.470628434014578,0,-0.532358440952708,-0.292714806806338
"A04E","A",4,"E",2019-05-15,2019-05-15 15:24:00,"c",1,2.28,12.6,7,0,"B",2.281,0.824613943302251,0,-0.439921947371848,-0.745928169411058
"A04E","A",4,"E",2019-05-15,2019-05-15 15:25:00,"c",2,2.3,12.6,7,0,"B",2.301,0.833343811053229,0,-0.439921947371848,-0.745928169411058
"A04E","A",4,"E",2019-05-15,2019-05-15 15:31:00,"w",1,8.49,10,17,0,"B",8.491,2.13900677901723,0,-0.920591713992316,1.52013864361254
"A04E","A",4,"E",2019-05-15,2019-05-15 15:32:00,"w",2,8.69,10,17,0,"B",8.691,2.16228800745532,0,-0.920591713992316,1.52013864361254
"A04E","A",4,"E",2019-05-15,2019-05-15 15:34:00,"s",1,2.59,11.3,9,0,"B",2.591,0.952043901579973,0,-0.680256830682082,-0.292714806806338
"A04E","A",4,"E",2019-05-15,2019-05-15 15:35:00,"s",2,2.75,11.3,9,0,"B",2.751,1.01196448194244,0,-0.680256830682082,-0.292714806806338
"A04E","A",4,"E",2019-05-15,2019-05-15 15:38:00,"e",1,1.34,12.5,8,0,"B",1.341,0.293415604299541,0,-0.45840924608802,-0.519321488108698
"A04E","A",4,"E",2019-05-15,2019-05-15 15:40:00,"e",2,1.31,12.5,8,0,"B",1.311,0.270790204781563,0,-0.45840924608802,-0.519321488108698
"A03E","A",3,"E",2019-05-24,2019-05-24 07:40:00,"c",1,2.39,9.7,26,65,"B",2.391,0.871711688476188,0.764705882352941,-0.976053610140831,3.55959877533378
"A03E","A",3,"E",2019-05-24,2019-05-24 07:42:00,"c",2,2.25,9.7,26,65,"B",2.251,0.811374561924595,0.764705882352941,-0.976053610140831,3.55959877533378
"A03E","A",3,"E",2019-05-24,2019-05-24 07:44:00,"n",1,2.3,10.1,15,65,"B",2.301,0.833343811053229,0.764705882352941,-0.902104415276144,1.06692528100782
"A03E","A",3,"E",2019-05-24,2019-05-24 07:45:00,"n",2,2.29,10.1,15,65,"B",2.291,0.828988403471358,0.764705882352941,-0.902104415276144,1.06692528100782
"A03E","A",3,"E",2019-05-24,2019-05-24 07:48:00,"e",1,2.82,9,17,65,"B",2.821,1.03709143201986,0.764705882352941,-1.10546470115403,1.52013864361254
"A03E","A",3,"E",2019-05-24,2019-05-24 07:49:00,"e",2,2.84,9,17,65,"B",2.841,1.04415610287205,0.764705882352941,-1.10546470115403,1.52013864361254
"A03E","A",3,"E",2019-05-24,2019-05-24 07:52:00,"s",1,3.43,9.1,19,65,"B",3.431,1.23285176387631,0.764705882352941,-1.08697740243786,1.97335200621726
"A03E","A",3,"E",2019-05-24,2019-05-24 07:53:00,"s",2,3.29,9.1,19,65,"B",3.291,1.1911914699612,0.764705882352941,-1.08697740243786,1.97335200621726
"A03E","A",3,"E",2019-05-24,2019-05-24 07:55:00,"w",1,2.4,9.4,15,65,"B",2.401,0.875885317239116,0.764705882352941,-1.03151550628935,1.06692528100782
"A03E","A",3,"E",2019-05-24,2019-05-24 07:57:00,"w",2,2.34,9.4,15,65,"B",2.341,0.850578188508774,0.764705882352941,-1.03151550628935,1.06692528100782
"A03W","A",3,"W",2019-05-24,2019-05-24 08:00:00,"c",1,2.31,10.6,11,65,"T",2.311,0.837680331292244,0.764705882352941,-0.809667921695285,0.160498555798382
"A03W","A",3,"W",2019-05-24,2019-05-24 08:02:00,"c",2,2.18,10.6,11,65,"T",2.181,0.779783487219492,0.764705882352941,-0.809667921695285,0.160498555798382
"A03W","A",3,"W",2019-05-24,2019-05-24 08:04:00,"n",1,2.63,9.3,15,65,"T",2.631,0.967364002058156,0.764705882352941,-1.05000280500552,1.06692528100782
"A03W","A",3,"W",2019-05-24,2019-05-24 08:05:00,"n",2,2.61,9.3,15,65,"T",2.611,0.959733289716992,0.764705882352941,-1.05000280500552,1.06692528100782
"A03W","A",3,"W",2019-05-24,2019-05-24 08:10:00,"e",1,2.61,10.6,17,65,"T",2.611,0.959733289716992,0.764705882352941,-0.809667921695285,1.52013864361254
"A03W","A",3,"W",2019-05-24,2019-05-24 08:11:00,"e",2,2.47,10.6,17,65,"T",2.471,0.904622927006473,0.764705882352941,-0.809667921695285,1.52013864361254
"A03W","A",3,"W",2019-05-24,2019-05-24 08:14:00,"s",1,1.97,9.6,17,65,"T",1.971,0.678541028170583,0.764705882352941,-0.994540908857003,1.52013864361254
"A03W","A",3,"W",2019-05-24,2019-05-24 08:16:00,"s",2,1.97,9.6,17,65,"T",1.971,0.678541028170583,0.764705882352941,-0.994540908857003,1.52013864361254
"A03W","A",3,"W",2019-05-24,2019-05-24 08:19:00,"w",1,1.5,10.9,17,65,"T",1.501,0.406131552651325,0.764705882352941,-0.754206025546769,1.52013864361254
"A03W","A",3,"W",2019-05-24,2019-05-24 08:21:00,"w",2,1.46,10.9,17,65,"T",1.461,0.379121132768562,0.764705882352941,-0.754206025546769,1.52013864361254
"A01E","A",1,"E",2019-05-24,2019-05-24 08:31:00,"c",1,3.09,9.4,18,85,"B",3.091,1.12849466314998,1,-1.03151550628935,1.7467453249149
"A01E","A",1,"E",2019-05-24,2019-05-24 08:32:00,"c",2,2.96,9.4,18,85,"B",2.961,1.08552704911945,1,-1.03151550628935,1.7467453249149
"A01E","A",1,"E",2019-05-24,2019-05-24 08:35:00,"n",1,1.32,10,16,85,"B",1.321,0.278389025540188,1,-0.920591713992316,1.29353196231018
"A01E","A",1,"E",2019-05-24,2019-05-24 08:37:00,"n",2,1.31,10,16,85,"B",1.311,0.270790204781563,1,-0.920591713992316,1.29353196231018
"A01E","A",1,"E",2019-05-24,2019-05-24 08:40:00,"e",1,2.48,10,18,85,"B",2.481,0.908661704709664,1,-0.920591713992316,1.7467453249149
"A01E","A",1,"E",2019-05-24,2019-05-24 08:42:00,"e",2,2.49,10,18,85,"B",2.491,0.912684236280043,1,-0.920591713992316,1.7467453249149
"A01E","A",1,"E",2019-05-24,2019-05-24 08:45:00,"s",1,1.42,10.3,16,85,"B",1.421,0.351360849114963,1,-0.8651298178438,1.29353196231018
"A01E","A",1,"E",2019-05-24,2019-05-24 08:47:00,"s",2,1.37,10.3,16,85,"B",1.371,0.315540400580177,1,-0.8651298178438,1.29353196231018
"A01E","A",1,"E",2019-05-24,2019-05-24 08:50:00,"w",1,2.83,9.3,18,85,"B",2.831,1.04063000612976,1,-1.05000280500552,1.7467453249149
"A01E","A",1,"E",2019-05-24,2019-05-24 08:51:00,"w",2,2.56,9.3,18,85,"B",2.561,0.940397807217388,1,-1.05000280500552,1.7467453249149
"A01W","A",1,"W",2019-05-24,2019-05-24 08:54:00,"c",1,1.45,10.2,14,85,"T",1.451,0.372252973902051,1,-0.883617116559972,0.840318599705462
"A01W","A",1,"W",2019-05-24,2019-05-24 08:56:00,"c",2,1.49,10.2,14,85,"T",1.491,0.399447035782601,1,-0.883617116559972,0.840318599705462
"A01W","A",1,"W",2019-05-24,2019-05-24 08:59:00,"n",1,1.53,9.8,15,85,"T",1.531,0.425921116675547,1,-0.957566311424659,1.06692528100782
"A01W","A",1,"W",2019-05-24,2019-05-24 09:01:00,"n",2,1.48,9.8,15,85,"T",1.481,0.392717535285662,1,-0.957566311424659,1.06692528100782
"A01W","A",1,"W",2019-05-24,2019-05-24 09:03:00,"w",1,2.17,9.7,11,85,"T",2.171,0.775187890896155,1,-0.976053610140831,0.160498555798382
"A01W","A",1,"W",2019-05-24,2019-05-24 09:05:00,"w",2,2.17,9.7,11,85,"T",2.171,0.775187890896155,1,-0.976053610140831,0.160498555798382
"A01W","A",1,"W",2019-05-24,2019-05-24 09:08:00,"s",1,2.36,10,19,85,"T",2.361,0.859085258103376,1,-0.920591713992316,1.97335200621726
"A01W","A",1,"W",2019-05-24,2019-05-24 09:09:00,"s",2,2.29,10,19,85,"T",2.291,0.828988403471358,1,-0.920591713992316,1.97335200621726
"A01W","A",1,"W",2019-05-24,2019-05-24 09:12:00,"e",1,2.21,10.3,13,85,"T",2.211,0.793444901875309,1,-0.8651298178438,0.613711918403102
"A01W","A",1,"W",2019-05-24,2019-05-24 09:13:00,"e",2,2.22,10.3,13,85,"T",2.221,0.79795754491229,1,-0.8651298178438,0.613711918403102
"A02W","A",2,"W",2019-05-24,2019-05-24 09:18:00,"c",1,1.95,9.4,18,45,"B",1.951,0.668342061640974,0.529411764705882,-1.03151550628935,1.7467453249149
"A02W","A",2,"W",2019-05-24,2019-05-24 09:19:00,"c",2,2.06,9.4,18,45,"B",2.061,0.723191301908322,0.529411764705882,-1.03151550628935,1.7467453249149
"A02W","A",2,"W",2019-05-24,2019-05-24 09:23:00,"s",1,1.84,9.8,17,45,"B",1.841,0.610308902250941,0.529411764705882,-0.957566311424659,1.52013864361254
"A02W","A",2,"W",2019-05-24,2019-05-24 09:24:00,"s",2,1.69,9.8,17,45,"B",1.691,0.525320069916443,0.529411764705882,-0.957566311424659,1.52013864361254
"A02W","A",2,"W",2019-05-24,2019-05-24 09:26:00,"w",1,3.17,8.6,19,45,"B",3.171,1.15404699555621,0.529411764705882,-1.17941389601872,1.97335200621726
"A02W","A",2,"W",2019-05-24,2019-05-24 09:27:00,"w",2,3.06,8.6,19,45,"B",3.061,1.11874165996328,0.529411764705882,-1.17941389601872,1.97335200621726
"A02W","A",2,"W",2019-05-24,2019-05-24 09:30:00,"n",1,2.57,10.3,16,45,"B",2.571,0.944294928283752,0.529411764705882,-0.8651298178438,1.29353196231018
"A02W","A",2,"W",2019-05-24,2019-05-24 09:31:00,"n",2,2.47,10.3,16,45,"B",2.471,0.904622927006473,0.529411764705882,-0.8651298178438,1.29353196231018
"A02W","A",2,"W",2019-05-24,2019-05-24 09:35:00,"e",1,1.33,10,21,45,"B",1.331,0.285930539412975,0.529411764705882,-0.920591713992316,2.42656536882198
"A02W","A",2,"W",2019-05-24,2019-05-24 09:37:00,"e",2,1.5,10,21,45,"B",1.501,0.406131552651325,0.529411764705882,-0.920591713992316,2.42656536882198
"A02E","A",2,"E",2019-05-24,2019-05-24 09:54:00,"c",1,1.55,10.7,14,45,"T",1.551,0.438899884194402,0.529411764705882,-0.791180622979113,0.840318599705462
"A02E","A",2,"E",2019-05-24,2019-05-24 09:56:00,"c",2,1.56,10.7,14,45,"T",1.561,0.445326641533295,0.529411764705882,-0.791180622979113,0.840318599705462
"A02E","A",2,"E",2019-05-24,2019-05-24 09:59:00,"n",1,4.84,9.5,16,45,"T",4.841,1.57712131095756,0.529411764705882,-1.01302820757317,1.29353196231018
"A02E","A",2,"E",2019-05-24,2019-05-24 09:59:00,"n",2,4.75,9.5,16,45,"T",4.751,1.55835512220478,0.529411764705882,-1.01302820757317,1.29353196231018
"A02E","A",2,"E",2019-05-24,2019-05-24 10:07:00,"w",5,2.4,10.4,17,45,"T",2.401,0.875885317239116,0.529411764705882,-0.846642519127628,1.52013864361254
"A02E","A",2,"E",2019-05-24,2019-05-24 10:08:00,"w",6,2.4,10.4,17,45,"T",2.401,0.875885317239116,0.529411764705882,-0.846642519127628,1.52013864361254
"A02E","A",2,"E",2019-05-24,2019-05-24 10:11:00,"s",1,1.66,10.2,17,45,"T",1.661,0.507419830631158,0.529411764705882,-0.883617116559972,1.52013864361254
"A02E","A",2,"E",2019-05-24,2019-05-24 10:13:00,"s",2,1.7,10.2,17,45,"T",1.701,0.531216313413725,0.529411764705882,-0.883617116559972,1.52013864361254
"A02E","A",2,"E",2019-05-24,2019-05-24 10:15:00,"e",1,1.81,11,16,45,"T",1.811,0.593879178901276,0.529411764705882,-0.735718726830597,1.29353196231018
"A02E","A",2,"E",2019-05-24,2019-05-24 10:17:00,"e",2,1.74,11,16,45,"T",1.741,0.554459660786052,0.529411764705882,-0.735718726830597,1.29353196231018
"A04W","A",4,"W",2019-05-24,2019-05-24 10:22:00,"c",1,4.1,9.6,15,0,"T",4.101,1.41123084640992,0,-0.994540908857003,1.06692528100782
"A04W","A",4,"W",2019-05-24,2019-05-24 10:23:00,"c",2,4.06,9.6,15,0,"T",4.061,1.40142924870416,0,-0.994540908857003,1.06692528100782
"A04W","A",4,"W",2019-05-24,2019-05-24 10:25:00,"n",1,2.76,9.2,19,0,"T",2.761,1.01559293294802,0,-1.06849010372169,1.97335200621726
"A04W","A",4,"W",2019-05-24,2019-05-24 10:26:00,"n",2,2.95,9.2,19,0,"T",2.951,1.0821440959608,0,-1.06849010372169,1.97335200621726
"A04W","A",4,"W",2019-05-24,2019-05-24 10:29:00,"w",1,2.55,9.8,17,0,"T",2.551,0.936485439159674,0,-0.957566311424659,1.52013864361254
"A04W","A",4,"W",2019-05-24,2019-05-24 10:30:00,"w",2,2.53,9.8,17,0,"T",2.531,0.928614481562987,0,-0.957566311424659,1.52013864361254
"A04W","A",4,"W",2019-05-24,2019-05-24 10:32:00,"s",1,2.77,9.4,16,0,"T",2.771,1.01920826588084,0,-1.03151550628935,1.29353196231018
"A04W","A",4,"W",2019-05-24,2019-05-24 10:33:00,"s",2,2.82,9.4,16,0,"T",2.821,1.03709143201986,0,-1.03151550628935,1.29353196231018
"A04W","A",4,"W",2019-05-24,2019-05-24 10:35:00,"e",1,2.81,10.1,17,0,"T",2.811,1.03354029192439,0,-0.902104415276144,1.52013864361254
"A04W","A",4,"W",2019-05-24,2019-05-24 10:36:00,"e",2,2.94,10.1,17,0,"T",2.941,1.07874965957186,0,-0.902104415276144,1.52013864361254
"A04E","A",4,"E",2019-05-24,2019-05-24 10:39:00,"c",1,1.76,11,9,0,"B",1.761,0.565881829514069,0,-0.735718726830597,-0.292714806806338
"A04E","A",4,"E",2019-05-24,2019-05-24 10:41:00,"c",2,1.69,11,9,0,"B",1.691,0.525320069916443,0,-0.735718726830597,-0.292714806806338
"A04E","A",4,"E",2019-05-24,2019-05-24 10:44:00,"n",1,1.55,10.1,14,0,"B",1.551,0.438899884194402,0,-0.902104415276144,0.840318599705462
"A04E","A",4,"E",2019-05-24,2019-05-24 10:46:00,"n",2,1.5,10.1,14,0,"B",1.501,0.406131552651325,0,-0.902104415276144,0.840318599705462
"A04E","A",4,"E",2019-05-24,2019-05-24 10:49:00,"e",1,1.32,10.5,16,0,"B",1.321,0.278389025540188,0,-0.828155220411457,1.29353196231018
"A04E","A",4,"E",2019-05-24,2019-05-24 10:51:00,"e",2,1.28,10.5,16,0,"B",1.281,0.247641022914597,0,-0.828155220411457,1.29353196231018
"A04E","A",4,"E",2019-05-24,2019-05-24 10:54:00,"s",1,2.37,9.6,18,0,"B",2.371,0.863311807083268,0,-0.994540908857003,1.7467453249149
"A04E","A",4,"E",2019-05-24,2019-05-24 10:55:00,"s",2,2.49,9.6,18,0,"B",2.491,0.912684236280043,0,-0.994540908857003,1.7467453249149
"A04E","A",4,"E",2019-05-24,2019-05-24 10:57:00,"w",1,8.39,10,14,0,"B",8.391,2.12715970288793,0,-0.920591713992316,0.840318599705462
"A04E","A",4,"E",2019-05-24,2019-05-24 10:58:00,"w",2,7.76,10,14,0,"B",7.761,2.049111191872,0,-0.920591713992316,0.840318599705462
"A03E","A",3,"E",2019-06-05,2019-06-05 11:10:00,"c",3,1.94,10.1,12,65,"B",1.941,0.663203304186873,0.764705882352941,-0.902104415276144,0.387105237100742
"A03E","A",3,"E",2019-06-05,2019-06-05 11:12:00,"c",4,1.84,10.1,12,65,"B",1.841,0.610308902250941,0.764705882352941,-0.902104415276144,0.387105237100742
"A03E","A",3,"E",2019-06-05,2019-06-05 11:14:00,"n",1,2.38,10.6,11,65,"B",2.381,0.867520567504726,0.764705882352941,-0.809667921695285,0.160498555798382
"A03E","A",3,"E",2019-06-05,2019-06-05 11:16:00,"n",2,2.31,10.6,11,65,"B",2.311,0.837680331292244,0.764705882352941,-0.809667921695285,0.160498555798382
